x-axis,1,2
second,Volt,Volt
-273.00000E-03,,
-272.93490E-03,,
-272.86979E-03,,
-272.80469E-03,,
-272.73958E-03,,
-272.67448E-03,+8.29036E-03,+3.25895101E+00
-272.60938E-03,+4.27026E-03,+3.25895101E+00
-272.54427E-03,+4.32051E-03,+3.25895101E+00
-272.47917E-03,+2.42604E-03,+3.25895101E+00
-272.41406E-03,+6.39589E-03,+3.25895101E+00
-272.34896E-03,+4.85820E-03,+3.25895101E+00
-272.28385E-03,+2.88835E-03,+3.25895101E+00
-272.21875E-03,+4.54162E-03,+3.25895101E+00
-272.15365E-03,+1.48132E-03,+3.25895101E+00
-272.08854E-03,+908.45E-06,+3.25895101E+00
-272.02344E-03,-4.89054E-03,+3.25895101E+00
-271.95833E-03,+134.58E-06,+3.25895101E+00
-271.89323E-03,-3.22220E-03,+3.25895101E+00
-271.82813E-03,+2.49137E-03,+3.25895101E+00
-271.76302E-03,+4.20996E-03,+3.25895101E+00
-271.69792E-03,-1.14682E-03,+3.25895101E+00
-271.63281E-03,+2.23509E-03,+3.25895101E+00
-271.56771E-03,+10.06423E-03,+3.25895101E+00
-271.50260E-03,+4.80795E-03,+3.25895101E+00
-271.43750E-03,-7.06642E-03,+3.25895101E+00
-271.37240E-03,-16.79004E-03,+3.25533292E+00
-271.30729E-03,+953.68E-06,+3.25754397E+00
-271.24219E-03,+4.45619E-03,+3.25895101E+00
-271.17708E-03,-3.11165E-03,+3.25895101E+00
-271.11198E-03,+2.01901E-03,+3.25895101E+00
-271.04688E-03,+3.09438E-03,+3.25895101E+00
-270.98177E-03,-3.75989E-03,+3.25533292E+00
-270.91667E-03,-2.89557E-03,+3.25392588E+00
-270.85156E-03,+1.53659E-03,+3.25392588E+00
-270.78646E-03,+7.38081E-03,+3.25392588E+00
-270.72135E-03,+4.83308E-03,+3.25392588E+00
-270.65625E-03,+8.11951E-03,+3.25392588E+00
-270.59115E-03,+5.16976E-03,+3.25392588E+00
-270.52604E-03,+2.36574E-03,+3.25392588E+00
-270.46094E-03,+3.91348E-03,+3.25392588E+00
-270.39583E-03,+1.66725E-03,+3.25392588E+00
-270.33073E-03,+10.09438E-03,+3.25392588E+00
-270.26563E-03,+8.39589E-03,+3.25754397E+00
-270.20052E-03,+1.40091E-03,+3.25895101E+00
-270.13542E-03,+496.39E-06,+3.25533292E+00
-270.07031E-03,+431.07E-06,+3.25392588E+00
-270.00521E-03,-5.08150E-03,+3.25392588E+00
-269.94010E-03,-553.86E-06,+3.25392588E+00
