x-axis,1,2
second,Volt,Volt
-273.00000E-03,,
-272.93490E-03,,
-272.86979E-03,,
-272.80469E-03,,
-272.73958E-03,,
-272.67448E-03,+1.02403E-03,-22.45599E-03
-272.60938E-03,-5.75989E-03,-22.45599E-03
-272.54427E-03,-10.10160E-03,-22.45599E-03
-272.47917E-03,-3.63426E-03,-22.45599E-03
-272.41406E-03,-11.51366E-03,-18.83790E-03
-272.34896E-03,-10.18200E-03,-17.43087E-03
-272.28385E-03,-6.95084E-03,-17.43087E-03
-272.21875E-03,-13.49356E-03,-17.43087E-03
-272.15365E-03,-12.31265E-03,-21.04896E-03
-272.08854E-03,-9.08150E-03,-18.83790E-03
-272.02344E-03,-3.70964E-03,-17.43087E-03
-271.95833E-03,+11.95870E-03,-17.43087E-03
-271.89323E-03,+10.01398E-03,-17.43087E-03
-271.82813E-03,+8.52152E-03,-17.43087E-03
-271.76302E-03,+365.74E-06,-17.43087E-03
-271.69792E-03,-4.09657E-03,-17.43087E-03
-271.63281E-03,+3.07931E-03,-21.04896E-03
-271.56771E-03,-478.48E-06,-18.83790E-03
-271.50260E-03,-3.28250E-03,-17.43087E-03
-271.43750E-03,-7.72974E-03,-21.04896E-03
-271.37240E-03,-5.80009E-03,-22.45599E-03
-271.30729E-03,-7.01617E-03,-22.45599E-03
-271.24219E-03,-7.31265E-03,-22.45599E-03
-271.17708E-03,-3.14180E-03,-18.83790E-03
-271.11198E-03,+5.24514E-03,-17.43087E-03
-271.04688E-03,-1.94079E-03,-21.04896E-03
-270.98177E-03,-4.32773E-03,-22.45599E-03
-270.91667E-03,+1.57177E-03,-18.83790E-03
-270.85156E-03,-3.67949E-03,-17.43087E-03
-270.78646E-03,-1.55386E-03,-17.43087E-03
-270.72135E-03,+471.27E-06,-17.43087E-03
-270.65625E-03,+3.49137E-03,-17.43087E-03
-270.59115E-03,-2.67446E-03,-17.43087E-03
-270.52604E-03,-729.74E-06,-17.43087E-03
-270.46094E-03,-4.29255E-03,-17.43087E-03
-270.39583E-03,-7.75989E-03,-17.43087E-03
-270.33073E-03,-1.59406E-03,-21.04896E-03
-270.26563E-03,-5.14180E-03,-22.45599E-03
-270.20052E-03,-6.26743E-03,-22.45599E-03
-270.13542E-03,-12.46843E-03,-22.45599E-03
-270.07031E-03,-10.91064E-03,-18.83790E-03
-270.00521E-03,-7.03125E-03,-17.43087E-03
-269.94010E-03,-11.48853E-03,-17.43087E-03
-269.87500E-03,-12.11667E-03,-17.43087E-03
-269.80990E-03,-8.65939E-03,-17.43087E-03
