x-axis,1,2
second,Volt,Volt
-273.00000E-03,,
-272.93490E-03,,
-272.86979E-03,,
-272.80469E-03,,
-272.73958E-03,,
-272.67448E-03,-10.41316E-03,-17.43087E-03
-272.60938E-03,-11.79507E-03,-17.43087E-03
-272.54427E-03,-8.38300E-03,-17.43087E-03
-272.47917E-03,-4.28250E-03,-17.43087E-03
-272.41406E-03,-13.39306E-03,-17.43087E-03
-272.34896E-03,-6.20713E-03,-17.43087E-03
-272.28385E-03,-433.26E-06,-17.43087E-03
-272.21875E-03,+1.48634E-03,-17.43087E-03
-272.15365E-03,+4.27529E-03,-17.43087E-03
-272.08854E-03,+6.60192E-03,-17.43087E-03
-272.02344E-03,+5.44614E-03,-17.43087E-03
-271.95833E-03,+345.64E-06,-17.43087E-03
-271.89323E-03,-11.96089E-03,-17.43087E-03
-271.82813E-03,-14.62924E-03,-17.43087E-03
-271.76302E-03,-3.84532E-03,-17.43087E-03
-271.69792E-03,-6.02120E-03,-17.43087E-03
-271.63281E-03,-8.59406E-03,-17.43087E-03
-271.56771E-03,-5.04632E-03,-17.43087E-03
-271.50260E-03,-5.08652E-03,-17.43087E-03
-271.43750E-03,-10.53376E-03,-17.43087E-03
-271.37240E-03,-9.71969E-03,+2.04849885E+00
-271.30729E-03,-9.65939E-03,+3.14136308E+00
-271.24219E-03,-9.77496E-03,+3.26116206E+00
-271.17708E-03,-12.29255E-03,+3.26397613E+00
-271.11198E-03,-18.73979E-03,+3.26397613E+00
-271.04688E-03,-13.25235E-03,+3.26397613E+00
-270.98177E-03,-19.16190E-03,+3.26035804E+00
-270.91667E-03,-15.82522E-03,+3.26256910E+00
-270.85156E-03,-6.04130E-03,+3.26397613E+00
-270.78646E-03,+355.69E-06,+3.26397613E+00
-270.72135E-03,-6.10662E-03,+3.26035804E+00
-270.65625E-03,+782.82E-06,+3.25895101E+00
-270.59115E-03,-955.87E-06,+3.25895101E+00
-270.52604E-03,+8.35066E-03,+3.25895101E+00
-270.46094E-03,+1.69237E-03,+3.25895101E+00
-270.39583E-03,-6.25235E-03,+3.25895101E+00
-270.33073E-03,+11.96876E-03,+3.25895101E+00
-270.26563E-03,+7.75267E-03,+3.25895101E+00
-270.20052E-03,+973.78E-06,+3.25895101E+00
-270.13542E-03,+1.75770E-03,+3.25895101E+00
-270.07031E-03,+1.30544E-03,+3.25895101E+00
-270.00521E-03,-2.10160E-03,+3.25533292E+00
-269.94010E-03,-2.53878E-03,+3.25392588E+00
-269.87500E-03,+5.88333E-03,+3.25392588E+00
