x-axis,1,2
second,Volt,Volt
-273.00000E-03,,
-272.93490E-03,,
-272.86979E-03,,
-272.80469E-03,,
-272.73958E-03,,
-272.67448E-03,-8.74481E-03,-17.43087E-03
-272.60938E-03,-19.67446E-03,-17.43087E-03
-272.54427E-03,-16.13175E-03,-17.43087E-03
-272.47917E-03,-8.40813E-03,-17.43087E-03
-272.41406E-03,-16.62421E-03,-17.43087E-03
-272.34896E-03,-21.23225E-03,-17.43087E-03
-272.28385E-03,-11.07647E-03,-17.43087E-03
-272.21875E-03,-14.53878E-03,-17.43087E-03
-272.15365E-03,-13.11667E-03,-17.43087E-03
-272.08854E-03,-4.46341E-03,-17.43087E-03
-272.02344E-03,+1.86323E-03,-17.43087E-03
-271.95833E-03,+16.38584E-03,-17.43087E-03
-271.89323E-03,+3.66725E-03,-17.43087E-03
-271.82813E-03,+4.69740E-03,-17.43087E-03
-271.76302E-03,-1.52371E-03,-17.43087E-03
-271.69792E-03,-1.52873E-03,-17.43087E-03
-271.63281E-03,-754.86E-06,-17.43087E-03
-271.56771E-03,-6.60914E-03,-17.43087E-03
-271.50260E-03,-11.50361E-03,-17.43087E-03
-271.43750E-03,-3.24230E-03,-17.43087E-03
-271.37240E-03,+1.46624E-03,-17.43087E-03
-271.30729E-03,+5.59689E-03,-17.43087E-03
-271.24219E-03,+5.86323E-03,-17.43087E-03
-271.17708E-03,-654.36E-06,-17.43087E-03
-271.11198E-03,-5.63426E-03,-17.43087E-03
-271.04688E-03,+2.02906E-03,-17.43087E-03
-270.98177E-03,-292.55E-06,-17.43087E-03
-270.91667E-03,+2.55669E-03,-17.43087E-03
-270.85156E-03,-3.43326E-03,-17.43087E-03
-270.78646E-03,-3.72471E-03,-17.43087E-03
-270.72135E-03,-1.54883E-03,-17.43087E-03
-270.65625E-03,-5.73979E-03,-17.43087E-03
-270.59115E-03,-5.18200E-03,-17.43087E-03
-270.52604E-03,-12.67949E-03,-17.43087E-03
-270.46094E-03,-11.60914E-03,-17.43087E-03
-270.39583E-03,-7.84029E-03,-17.43087E-03
-270.33073E-03,-2.96089E-03,-17.43087E-03
-270.26563E-03,+6.76272E-03,-17.43087E-03
-270.20052E-03,-3.72974E-03,-13.81278E-03
-270.13542E-03,-5.60411E-03,-16.02383E-03
-270.07031E-03,-1.37295E-03,-17.43087E-03
-270.00521E-03,+747.65E-06,-17.43087E-03
-269.94010E-03,+1.58684E-03,-17.43087E-03
-269.87500E-03,-11.35286E-03,-17.43087E-03
-269.80990E-03,-20.79507E-03,-17.43087E-03
