x-axis,1,2
second,Volt,Volt
-273.00000E-03,,
-272.93490E-03,,
-272.86979E-03,,
-272.80469E-03,,
-272.73958E-03,,
-272.67448E-03,-4.93074E-03,-17.43087E-03
-272.60938E-03,-14.22723E-03,-17.43087E-03
-272.54427E-03,-14.02622E-03,-17.43087E-03
-272.47917E-03,-5.33778E-03,-17.43087E-03
-272.41406E-03,+1.95870E-03,-17.43087E-03
-272.34896E-03,-5.57898E-03,-17.43087E-03
-272.28385E-03,-7.08652E-03,-17.43087E-03
-272.21875E-03,+5.30041E-03,-17.43087E-03
-272.15365E-03,+5.09941E-03,-17.43087E-03
-272.08854E-03,-3.60411E-03,-17.43087E-03
-272.02344E-03,-17.13175E-03,-17.43087E-03
-271.95833E-03,-12.21718E-03,-17.43087E-03
-271.89323E-03,-2.33275E-03,-17.43087E-03
-271.82813E-03,-2.13175E-03,-17.43087E-03
-271.76302E-03,-5.81517E-03,-17.43087E-03
-271.69792E-03,-8.35285E-03,-17.43087E-03
-271.63281E-03,-8.37295E-03,-17.43087E-03
-271.56771E-03,-5.53878E-03,-17.43087E-03
-271.50260E-03,-10.75989E-03,-17.43087E-03
-271.43750E-03,-3.23728E-03,-17.43087E-03
-271.37240E-03,+360.71E-06,-17.43087E-03
-271.30729E-03,-11.23225E-03,-17.43087E-03
-271.24219E-03,-10.81517E-03,-17.43087E-03
-271.17708E-03,-3.75989E-03,-17.43087E-03
-271.11198E-03,-8.08652E-03,-17.43087E-03
-271.04688E-03,-15.43326E-03,-17.43087E-03
-270.98177E-03,-5.21215E-03,-17.43087E-03
-270.91667E-03,-3.39306E-03,-17.43087E-03
-270.85156E-03,-10.94079E-03,-17.43087E-03
-270.78646E-03,-7.55888E-03,+1.62880038E+00
-270.72135E-03,-10.69959E-03,+2.98176513E+00
-270.65625E-03,-10.36793E-03,+3.26256910E+00
-270.59115E-03,-13.03627E-03,+3.26397613E+00
-270.52604E-03,-15.80009E-03,+3.26759422E+00
-270.46094E-03,-11.08150E-03,+3.26900126E+00
-270.39583E-03,-5.96592E-03,+3.26538317E+00
-270.33073E-03,-4.13677E-03,+3.26397613E+00
-270.26563E-03,-9.22723E-03,+3.26397613E+00
-270.20052E-03,-2.80009E-03,+3.26397613E+00
-270.13542E-03,+4.93860E-03,+3.26397613E+00
-270.07031E-03,-3.55889E-03,+3.26397613E+00
-270.00521E-03,-4.45838E-03,+3.26397613E+00
-269.94010E-03,-3.98602E-03,+3.26035804E+00
-269.87500E-03,-5.26240E-03,+3.26256910E+00
